CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
717571683.0,Attrited Customer,47.0,F,4.0,Uneducated,Married,$40K - $60K,Gold,34.0,2.0,3.0,3.0,23981.0,0.0,23981.0,0.19599999999999995,4536.0,61.0,0.605,0.0
743420208.0,Existing Customer,47.0,F,2.0,College,Single,Less than $40K,Blue,40.0,2.0,2.0,2.0,4822.0,1882.0,2940.0,0.833,13816.0,121.0,0.891,0.39
714593883.0,Existing Customer,53.0,F,2.0,Graduate,Married,Less than $40K,Silver,45.0,1.0,2.0,1.0,12100.0,1350.0,10750.0,0.854,13138.0,115.0,0.667,0.11199999999999999
819628158.0,Existing Customer,42.0,M,3.0,Graduate,Single,$60K - $80K,Blue,37.0,2.0,3.0,1.0,17887.0,1821.0,16066.0,0.687,14544.0,116.0,1.148,0.10199999999999998
712021233.0,Attrited Customer,33.0,M,3.0,Graduate,Married,$60K - $80K,Blue,15.0,5.0,1.0,3.0,23399.0,0.0,23399.0,1.051,9356.0,74.0,0.85,0.0
708873183.0,Existing Customer,47.0,M,2.0,Post-Graduate,Single,$60K - $80K,Blue,39.0,1.0,3.0,2.0,17575.0,618.0,16957.0,0.917,15473.0,128.0,0.684,0.034999999999999976
766224933.0,Existing Customer,46.0,M,2.0,Graduate,Married,$80K - $120K,Blue,39.0,1.0,1.0,1.0,29528.0,1769.0,27759.0,0.771,14428.0,119.0,0.7,0.06
771626283.0,Existing Customer,54.0,M,2.0,Post-Graduate,Married,$60K - $80K,Platinum,42.0,1.0,3.0,1.0,34516.0,1996.0,32520.0,0.988,15033.0,114.0,0.81,0.057999999999999996
720372483.0,Existing Customer,60.0,F,0.0,High School,Married,Less than $40K,Blue,36.0,1.0,1.0,3.0,4147.0,2262.0,1885.0,0.565,14624.0,111.0,0.79,0.545
716124408.0,Attrited Customer,32.0,M,2.0,Graduate,Single,$120K +,Gold,22.0,2.0,2.0,3.0,34516.0,1692.0,32824.0,0.983,7486.0,64.0,0.73,0.04899999999999999
716979183.0,Existing Customer,45.0,M,2.0,College,Married,$60K - $80K,Blue,34.0,1.0,1.0,2.0,17646.0,1396.0,16250.0,0.851,15527.0,106.0,0.893,0.07900000000000001
716480358.0,Existing Customer,45.0,M,3.0,Uneducated,Single,$60K - $80K,Blue,36.0,2.0,2.0,1.0,11121.0,1296.0,9825.0,0.789,13814.0,81.0,1.025,0.11699999999999999
800758233.0,Attrited Customer,30.0,M,0.0,College,Single,$60K - $80K,Blue,24.0,6.0,2.0,2.0,4109.0,0.0,4109.0,0.949,8642.0,77.0,0.481,0.0
720413658.0,Existing Customer,44.0,M,2.0,High School,Married,$120K +,Blue,31.0,2.0,1.0,3.0,6176.0,905.0,5271.0,0.805,15102.0,95.0,0.792,0.147
716323683.0,Existing Customer,31.0,M,0.0,Graduate,Married,$80K - $120K,Blue,36.0,2.0,3.0,3.0,32791.0,1607.0,31184.0,0.752,13177.0,106.0,0.738,0.04899999999999999
819616383.0,Existing Customer,40.0,F,3.0,Uneducated,Divorced,Less than $40K,Blue,35.0,2.0,3.0,3.0,4772.0,2004.0,2768.0,0.696,14748.0,118.0,0.761,0.42
716987358.0,Attrited Customer,29.0,M,0.0,Post-Graduate,Divorced,$60K - $80K,Blue,15.0,2.0,1.0,3.0,8022.0,0.0,8022.0,0.381,5660.0,59.0,0.735,0.0
710300733.0,Existing Customer,38.0,M,3.0,High School,Single,$120K +,Blue,27.0,2.0,4.0,1.0,34516.0,0.0,34516.0,0.919,13781.0,106.0,0.797,0.0
709259958.0,Attrited Customer,53.0,F,1.0,Graduate,Single,Less than $40K,Blue,44.0,1.0,3.0,2.0,5541.0,2517.0,3024.0,0.879,9195.0,73.0,0.825,0.454
716296833.0,Existing Customer,56.0,M,0.0,Doctorate,Single,$80K - $120K,Blue,47.0,2.0,1.0,2.0,7204.0,0.0,7204.0,0.803,14042.0,113.0,0.766,0.0
771507258.0,Existing Customer,38.0,F,2.0,Graduate,Single,Less than $40K,Blue,26.0,1.0,2.0,1.0,3860.0,1175.0,2685.0,0.734,14474.0,118.0,0.71,0.304
713758758.0,Existing Customer,48.0,M,2.0,High School,Married,Less than $40K,Silver,36.0,2.0,2.0,2.0,14581.0,2517.0,12064.0,0.776,17628.0,109.0,0.817,0.173
779809908.0,Existing Customer,44.0,F,3.0,High School,Single,Less than $40K,Blue,34.0,2.0,2.0,2.0,3084.0,0.0,3084.0,0.861,12739.0,96.0,0.882,0.0
780349833.0,Existing Customer,36.0,M,2.0,College,Married,$40K - $60K,Gold,23.0,1.0,1.0,3.0,23981.0,0.0,23981.0,0.827,15236.0,120.0,0.875,0.0
818235408.0,Existing Customer,30.0,M,0.0,College,Married,$60K - $80K,Blue,25.0,2.0,3.0,1.0,19534.0,0.0,19534.0,0.616,15634.0,118.0,0.639,0.0
709213458.0,Attrited Customer,42.0,M,3.0,High School,Married,$80K - $120K,Blue,36.0,1.0,3.0,2.0,22993.0,0.0,22993.0,1.004,7867.0,75.0,0.786,0.0
712238958.0,Existing Customer,45.0,M,4.0,Graduate,Married,Less than $40K,Blue,36.0,1.0,2.0,3.0,7231.0,1047.0,6184.0,0.947,15571.0,115.0,0.797,0.145
711813258.0,Existing Customer,56.0,M,2.0,College,Single,$60K - $80K,Gold,43.0,2.0,1.0,2.0,34516.0,2022.0,32494.0,0.761,13633.0,116.0,0.785,0.059
792139308.0,Existing Customer,48.0,F,3.0,Graduate,Single,$40K - $60K,Blue,42.0,1.0,2.0,3.0,9215.0,639.0,8576.0,0.646,13345.0,114.0,0.754,0.069
718123608.0,Existing Customer,32.0,M,2.0,Graduate,Married,$80K - $120K,Blue,36.0,2.0,1.0,2.0,25438.0,1907.0,23531.0,0.741,16485.0,104.0,0.793,0.07500000000000001
715369008.0,Existing Customer,46.0,F,3.0,High School,Single,Less than $40K,Blue,36.0,1.0,2.0,2.0,3759.000000000001,0.0,3759.0,0.722,15331.0,106.0,0.767,0.0
717556758.0,Existing Customer,52.0,F,2.0,High School,Single,Less than $40K,Blue,36.0,1.0,2.0,3.0,3029.0,2267.0,762.0,0.842,14934.0,113.0,0.823,0.748
718252533.0,Attrited Customer,30.0,F,0.0,Graduate,Divorced,Less than $40K,Blue,18.0,5.0,1.0,1.0,4203.0,996.0,3207.0,0.705,7292.0,68.0,0.7,0.237
716340783.0,Existing Customer,48.0,M,4.0,High School,Married,$80K - $120K,Blue,36.0,1.0,1.0,2.0,21526.0,1320.0,20206.0,0.762,14441.0,105.0,0.875,0.061
717898758.0,Attrited Customer,55.0,F,2.0,Graduate,Married,Less than $40K,Silver,45.0,6.0,3.0,3.0,12207.0,0.0,12207.0,0.31899999999999995,5838.0,74.0,1.056,0.0
789791808.0,Existing Customer,43.0,M,4.0,High School,Married,$40K - $60K,Blue,32.0,2.0,2.0,2.0,7139.0,1512.0,5627.0,1.106,14802.0,112.0,0.75,0.212
712544358.0,Existing Customer,48.0,M,3.0,Graduate,Married,$120K +,Gold,36.0,1.0,4.0,2.0,34516.0,1823.0,32693.0,1.062,15552.0,108.0,0.831,0.05299999999999999
720306408.0,Existing Customer,50.0,F,2.0,High School,Single,Less than $40K,Blue,41.0,2.0,3.0,2.0,6704.0,0.0,6704.0,0.856,12576.0,103.0,0.776,0.0
721488858.0,Existing Customer,53.0,M,3.0,Uneducated,Married,$60K - $80K,Silver,38.0,1.0,3.0,2.0,32417.0,871.0,31546.0,0.911,14381.0,121.0,0.862,0.026999999999999996
710771433.0,Existing Customer,48.0,M,1.0,Graduate,Single,$80K - $120K,Blue,36.0,1.0,3.0,1.0,2754.0,2152.0,602.0,0.821,13991.0,125.0,0.761,0.781
717663033.0,Existing Customer,51.0,M,2.0,Uneducated,Single,$120K +,Blue,35.0,1.0,2.0,2.0,34516.0,1068.0,33448.0,0.966,16428.0,123.0,0.809,0.031
788778033.0,Existing Customer,39.0,F,2.0,College,Single,Less than $40K,Silver,20.0,1.0,2.0,3.0,12338.0,1277.0,11061.0,0.828,15869.0,109.0,0.758,0.10399999999999998
708649683.0,Existing Customer,51.0,M,2.0,High School,Single,$60K - $80K,Blue,42.0,1.0,3.0,2.0,16703.0,1140.0,15563.0,0.555,15472.0,122.0,0.768,0.068
708770883.0,Existing Customer,43.0,M,2.0,Uneducated,Married,$80K - $120K,Blue,24.0,2.0,2.0,2.0,16667.0,1463.0,15204.0,0.803,15301.0,115.0,0.797,0.08799999999999997
719210133.0,Existing Customer,47.0,M,3.0,Uneducated,Single,$60K - $80K,Blue,35.0,2.0,3.0,1.0,14131.0,1333.0,12798.0,0.767,12779.0,103.0,0.689,0.09399999999999997
714690633.0,Existing Customer,51.0,F,3.0,Graduate,Single,Less than $40K,Blue,36.0,1.0,3.0,1.0,3276.0,1474.0,1802.0,0.759,14212.0,116.0,0.681,0.45
719719158.0,Existing Customer,38.0,M,4.0,Post-Graduate,Single,$80K - $120K,Silver,36.0,1.0,3.0,1.0,34516.0,1435.0,33081.0,0.865,15584.0,114.0,0.839,0.04200000000000001
712690458.0,Existing Customer,38.0,F,2.0,Uneducated,Married,Less than $40K,Blue,28.0,1.0,1.0,2.0,3629.0,1891.0,1738.0,0.917,15982.0,113.0,0.687,0.521
716947083.0,Existing Customer,32.0,M,3.0,High School,Single,$40K - $60K,Blue,36.0,2.0,2.0,1.0,3845.0,1871.0,1974.0,0.847,14593.0,110.0,0.803,0.487
709075533.0,Attrited Customer,41.0,M,5.0,Uneducated,Single,$80K - $120K,Blue,32.0,4.0,3.0,3.0,12094.0,0.0,12094.0,0.995,8607.0,90.0,0.957,0.0
712952283.0,Existing Customer,50.0,M,3.0,Graduate,Married,$120K +,Blue,35.0,1.0,1.0,2.0,34516.0,1638.0,32878.0,0.761,14474.0,121.0,0.833,0.046999999999999986
718663983.0,Existing Customer,38.0,F,1.0,Doctorate,Single,Less than $40K,Blue,36.0,2.0,2.0,2.0,3466.0,2517.0,949.0,0.699,13140.0,94.0,0.709,0.726
789550458.0,Existing Customer,59.0,M,0.0,High School,Single,$40K - $60K,Silver,52.0,1.0,2.0,1.0,15223.0,1729.0,13494.0,0.863,14230.0,111.0,0.79,0.11399999999999999
708226833.0,Existing Customer,53.0,M,1.0,High School,Married,$120K +,Gold,44.0,1.0,6.0,3.0,34516.0,831.0,33685.0,0.727,13247.0,107.0,0.754,0.02400000000000002
714361083.0,Attrited Customer,40.0,F,2.0,College,Single,Less than $40K,Blue,36.0,4.0,2.0,3.0,5989.0,0.0,5989.0,0.311,5843.0,60.0,0.17599999999999993,0.0
714608583.0,Attrited Customer,45.0,M,5.0,High School,Divorced,$120K +,Blue,36.0,2.0,3.0,2.0,5287.0,0.0,5287.0,0.841,8392.0,69.0,0.683,0.0
717173358.0,Existing Customer,60.0,F,0.0,Graduate,Single,$40K - $60K,Blue,47.0,1.0,2.0,3.0,9502.0,1881.0,7621.0,0.717,14418.0,100.0,0.754,0.198
719773158.0,Existing Customer,42.0,M,3.0,Graduate,Married,$80K - $120K,Blue,36.0,1.0,3.0,0.0,29738.0,2370.0,27368.0,0.806,14270.0,97.0,0.902,0.08000000000000002
709476033.0,Existing Customer,55.0,M,2.0,Uneducated,Married,$120K +,Blue,48.0,2.0,1.0,2.0,6577.0,1800.0,4777.0,0.786,14229.0,120.0,0.69,0.274
770560683.0,Existing Customer,51.0,M,1.0,Graduate,Married,$120K +,Gold,37.0,2.0,3.0,1.0,34516.0,2417.0,32099.0,0.947,13021.0,117.0,0.625,0.07
788766933.0,Existing Customer,46.0,M,2.0,Post-Graduate,Married,$80K - $120K,Blue,26.0,1.0,3.0,1.0,34516.0,714.0,33802.0,0.883,14279.0,97.0,0.764,0.02100000000000002
709928358.0,Attrited Customer,40.0,M,3.0,Graduate,Single,$80K - $120K,Blue,20.0,1.0,2.0,2.0,32554.0,0.0,32554.0,0.872,8528.0,87.0,1.122,0.0
718192608.0,Existing Customer,48.0,M,3.0,Uneducated,Married,$60K - $80K,Blue,36.0,1.0,1.0,2.0,15524.0,1148.0,14376.0,0.829,13819.0,106.0,0.71,0.07400000000000001
805485933.0,Existing Customer,45.0,F,3.0,Graduate,Married,Less than $40K,Blue,40.0,2.0,1.0,3.0,4010.0,2517.0,1493.0,0.71,14354.0,101.0,0.629,0.628
712517808.0,Existing Customer,42.0,M,5.0,High School,Married,$60K - $80K,Blue,36.0,2.0,4.0,3.0,3275.0,1525.0,1750.0,0.749,14830.0,112.0,0.697,0.466
715311183.0,Existing Customer,35.0,M,2.0,Post-Graduate,Single,$60K - $80K,Blue,24.0,2.0,3.0,1.0,3388.0,1659.0,1729.0,0.842,13557.0,100.0,0.724,0.49
712265508.0,Attrited Customer,32.0,M,0.0,Post-Graduate,Single,$40K - $60K,Blue,14.0,1.0,1.0,3.0,4015.0,0.0,4014.9999999999995,1.045,8363.0,65.0,0.806,0.0
715051608.0,Attrited Customer,34.0,M,2.0,High School,Single,$60K - $80K,Blue,36.0,2.0,3.0,2.0,9719.0,2517.0,7202.0,0.906,9183.0,51.0,0.7,0.259
757786608.0,Existing Customer,33.0,M,2.0,Post-Graduate,Single,$80K - $120K,Blue,24.0,2.0,3.0,2.0,4178.0,2463.0,1715.0,0.815,16216.0,107.0,0.814,0.59
714303483.0,Existing Customer,40.0,M,2.0,College,Married,$40K - $60K,Gold,31.0,1.0,2.0,1.0,3735.0,1474.0,2261.000000000001,0.798,15039.0,130.0,0.757,0.395
718728108.0,Existing Customer,43.0,M,4.0,Uneducated,Married,$60K - $80K,Silver,30.0,1.0,3.0,1.0,29855.999999999996,1576.0,28280.0,0.8,14887.0,119.0,0.545,0.05299999999999999
710019933.0,Existing Customer,29.0,M,1.0,Uneducated,Single,$40K - $60K,Blue,22.0,2.0,3.0,3.0,11522.0,1203.0,10319.0,0.847,13720.0,119.0,0.831,0.10399999999999998
812453283.0,Existing Customer,42.0,M,3.0,Graduate,Married,$40K - $60K,Blue,37.0,2.0,2.0,3.0,3161.0,1788.0,1373.0,0.865,13692.0,117.0,0.828,0.566
717439983.0,Attrited Customer,48.0,M,2.0,Graduate,Married,$80K - $120K,Blue,28.0,1.0,3.0,3.0,14774.0,2517.0,12257.0,0.979,8293.0,63.0,0.703,0.17000000000000004
827901183.0,Existing Customer,51.0,F,2.0,Graduate,Married,Less than $40K,Blue,47.0,2.0,2.0,1.0,5118.0,980.0,4138.0,0.786,14593.0,109.0,0.627,0.191
708841233.0,Attrited Customer,41.0,M,2.0,College,Married,$80K - $120K,Blue,33.0,2.0,3.0,3.0,14682.0,2517.0,12165.0,1.041,8193.0,72.0,0.846,0.171
710663508.0,Existing Customer,42.0,M,4.0,Uneducated,Married,$40K - $60K,Blue,33.0,1.0,2.0,2.0,3108.0,2280.0,828.0,0.844,14763.0,99.0,0.8,0.734
716439258.0,Existing Customer,32.0,M,3.0,Graduate,Married,$60K - $80K,Blue,36.0,1.0,1.0,1.0,3223.0,1413.0,1810.0,1.009,13648.0,103.0,0.635,0.438
719610708.0,Existing Customer,43.0,M,1.0,Graduate,Married,$120K +,Blue,34.0,5.0,1.0,3.0,28612.0,2517.0,26095.000000000004,0.712,14727.0,105.0,0.641,0.08799999999999997
715026258.0,Existing Customer,50.0,M,1.0,Graduate,Married,$60K - $80K,Silver,37.0,1.0,1.0,1.0,6224.0,777.0,5447.0,0.743,13503.0,112.0,0.623,0.125
711706458.0,Existing Customer,44.0,M,4.0,Doctorate,Married,$80K - $120K,Blue,27.0,1.0,2.0,1.0,24134.0,1290.0,22844.0,0.814,13311.0,110.0,0.642,0.05299999999999999
712180308.0,Existing Customer,36.0,M,4.0,High School,Single,$120K +,Blue,36.0,1.0,3.0,3.0,27929.0,1898.0,26030.999999999996,0.725,14755.0,123.0,0.732,0.068
802622733.0,Existing Customer,44.0,F,4.0,Uneducated,Single,$40K - $60K,Blue,34.0,1.0,3.0,3.0,3657.0,0.0,3657.0,0.785,14802.0,95.0,0.667,0.0
778832883.0,Existing Customer,47.0,F,3.0,Post-Graduate,Married,Less than $40K,Blue,28.0,1.0,3.0,1.0,8257.0,961.0,7296.0,0.741,13769.0,104.0,0.857,0.11599999999999999
788671608.0,Existing Customer,45.0,F,4.0,College,Single,$40K - $60K,Gold,30.0,1.0,2.0,1.0,23051.0,1836.0,21215.0,0.743,14393.0,107.0,0.814,0.08000000000000002
718023708.0,Existing Customer,53.0,F,2.0,Uneducated,Single,$40K - $60K,Blue,42.0,2.0,1.0,3.0,14839.0,2226.0,12613.0,0.828,14625.0,115.0,0.769,0.15
713632983.0,Attrited Customer,43.0,M,4.0,High School,Married,$80K - $120K,Blue,35.0,2.0,3.0,2.0,10588.0,503.0,10085.0,0.918,7886.0,70.0,0.75,0.04799999999999999
711008508.0,Existing Customer,59.0,M,2.0,Graduate,Single,$40K - $60K,Blue,50.0,2.0,1.0,2.0,11808.0,0.0,11808.0,0.813,13751.0,113.0,0.823,0.0
815230458.0,Existing Customer,31.0,M,1.0,High School,Divorced,$40K - $60K,Silver,26.0,1.0,1.0,3.0,15504.0,1277.0,14227.0,0.612,14181.0,126.0,0.615,0.08200000000000002
709514433.0,Existing Customer,41.0,M,3.0,High School,Married,$80K - $120K,Blue,33.0,2.0,1.0,1.0,13818.0,609.0,13209.0,0.787,13209.0,101.0,0.656,0.043999999999999984
815520333.0,Existing Customer,55.0,M,3.0,High School,Married,$60K - $80K,Blue,50.0,2.0,1.0,2.0,5282.0,1144.0,4138.0,0.8,13513.0,115.0,0.597,0.217
718661958.0,Existing Customer,41.0,M,3.0,College,Married,$80K - $120K,Blue,28.0,1.0,1.0,3.0,34516.0,1617.0,32899.0,0.625,13083.0,93.0,0.722,0.046999999999999986
788980983.0,Existing Customer,55.0,M,1.0,High School,Single,$80K - $120K,Blue,42.0,1.0,4.0,2.0,34516.0,1583.0,32933.0,0.824,12192.0,112.0,0.672,0.045999999999999985
714682233.0,Existing Customer,48.0,M,3.0,Graduate,Married,$80K - $120K,Blue,43.0,1.0,4.0,1.0,9959.0,0.0,9959.0,0.751,14948.0,125.0,0.866,0.0
720736608.0,Existing Customer,42.0,M,2.0,Graduate,Married,$60K - $80K,Blue,36.0,2.0,2.0,1.0,6280.0,2181.0,4099.0,0.795,14109.0,92.0,0.878,0.347
772207683.0,Existing Customer,34.0,M,2.0,Graduate,Single,Less than $40K,Blue,23.0,1.0,3.0,2.0,8940.0,1518.0,7422.0,0.726,14459.0,97.0,0.702,0.17000000000000004
714794133.0,Existing Customer,54.0,M,2.0,Uneducated,Married,$60K - $80K,Blue,45.0,2.0,3.0,1.0,6546.0,1908.0,4638.0,0.697,14103.0,112.0,0.672,0.291
713686008.0,Existing Customer,38.0,M,2.0,Graduate,Single,$60K - $80K,Blue,25.0,1.0,1.0,1.0,11474.0,0.0,11474.0,0.628,13041.0,98.0,0.661,0.0
717518733.0,Attrited Customer,56.0,F,2.0,High School,Married,Less than $40K,Blue,46.0,4.0,3.0,3.0,9463.0,764.0,8699.0,0.994,7106.0,61.0,0.906,0.08100000000000002
712532058.0,Existing Customer,44.0,M,3.0,Post-Graduate,Married,$40K - $60K,Blue,36.0,1.0,1.0,2.0,12552.0,1405.0,11147.0,0.702,15508.0,95.0,0.792,0.11199999999999999
789666333.0,Existing Customer,39.0,M,2.0,Graduate,Single,$60K - $80K,Blue,24.0,2.0,3.0,2.0,21679.0,1073.0,20606.0,0.745,15581.0,115.0,0.797,0.04899999999999999
708510858.0,Existing Customer,60.0,F,1.0,Uneducated,Single,Less than $40K,Blue,47.0,1.0,3.0,2.0,4905.0,2413.0,2491.999999999999,0.853,15478.0,109.0,0.73,0.492
789289383.0,Existing Customer,42.0,M,3.0,Graduate,Single,$80K - $120K,Silver,31.0,2.0,2.0,3.0,34516.0,2120.0,32396.0,0.9,14626.0,97.0,0.644,0.061
708805908.0,Attrited Customer,30.0,M,2.0,Graduate,Married,Less than $40K,Silver,18.0,1.0,1.0,3.0,10017.0,726.0,9291.0,0.924,9299.0,68.0,0.619,0.07200000000000001
713330133.0,Existing Customer,37.0,F,1.0,Graduate,Married,Less than $40K,Blue,19.0,2.0,3.0,2.0,5843.0,1346.0,4497.0,0.641,13299.0,95.0,0.863,0.23
714403983.0,Existing Customer,43.0,M,2.0,Graduate,Single,$80K - $120K,Blue,36.0,2.0,2.0,1.0,34427.0,1613.0,32814.0,0.704,13545.0,112.0,0.672,0.046999999999999986
771484908.0,Existing Customer,31.0,M,0.0,Graduate,Divorced,$80K - $120K,Silver,19.0,1.0,3.0,3.0,34516.0,1984.0,32532.0,0.757,14969.0,96.0,0.811,0.056999999999999995
717047583.0,Attrited Customer,47.0,F,3.0,Doctorate,Married,Less than $40K,Blue,35.0,2.0,3.0,2.0,4779.0,2517.0,2262.0,0.929,8912.0,63.0,0.658,0.527
793456983.0,Existing Customer,43.0,M,0.0,Post-Graduate,Single,$40K - $60K,Blue,37.0,1.0,2.0,3.0,7872.0,989.0,6883.0,0.809,13746.0,104.0,0.733,0.126
715518783.0,Existing Customer,48.0,F,3.0,Graduate,Single,Less than $40K,Blue,36.0,2.0,3.0,1.0,3882.0,2029.0,1853.0,0.751,13980.0,128.0,0.707,0.523
779514558.0,Existing Customer,41.0,F,2.0,High School,Married,Less than $40K,Blue,24.0,1.0,1.0,1.0,7207.0,1645.0,5562.0,0.969,13730.0,96.0,0.745,0.228
712895733.0,Attrited Customer,40.0,M,4.0,Uneducated,Single,$80K - $120K,Blue,36.0,6.0,3.0,2.0,34516.0,572.0,33944.0,1.05,8659.0,81.0,1.077,0.017000000000000015
719039283.0,Existing Customer,32.0,M,1.0,Uneducated,Married,$40K - $60K,Blue,36.0,2.0,2.0,3.0,3535.0,1964.0,1571.0,0.661,14080.0,85.0,0.809,0.556
754443033.0,Attrited Customer,50.0,M,1.0,Graduate,Single,$80K - $120K,Silver,43.0,6.0,3.0,3.0,34516.0,432.0,34084.0,0.807,9045.0,72.0,1.0,0.013000000000000012
712195383.0,Existing Customer,37.0,F,0.0,Doctorate,Single,Less than $40K,Blue,36.0,2.0,2.0,3.0,9178.0,1585.0,7593.0,0.617,14932.0,110.0,0.803,0.173
822885033.0,Existing Customer,31.0,M,1.0,High School,Married,$60K - $80K,Blue,24.0,2.0,1.0,3.0,4328.0,1493.0,2835.0,0.651,14731.0,120.0,0.765,0.345
716543433.0,Existing Customer,52.0,M,2.0,College,Married,$80K - $120K,Blue,36.0,1.0,2.0,2.0,9959.0,1049.0,8910.0,0.976,15195.0,99.0,0.941,0.10499999999999998
717403158.0,Existing Customer,60.0,F,0.0,Uneducated,Single,Less than $40K,Blue,47.0,1.0,2.0,2.0,9634.0,2076.0,7558.0,0.876,14218.0,102.0,0.759,0.215
709397508.0,Existing Customer,48.0,M,1.0,Uneducated,Married,$60K - $80K,Blue,39.0,2.0,3.0,1.0,8624.0,1709.0,6915.0,0.967,15738.0,111.0,0.82,0.198
720748608.0,Attrited Customer,44.0,M,3.0,Graduate,Divorced,$40K - $60K,Blue,32.0,1.0,2.0,2.0,3575.0,0.0,3575.0,0.843,7672.0,66.0,0.737,0.0
713542908.0,Existing Customer,31.0,M,2.0,Graduate,Single,Less than $40K,Blue,19.0,1.0,2.0,3.0,5871.0,1829.0,4042.0,0.81,15645.0,117.0,0.746,0.312
720512433.0,Attrited Customer,56.0,M,1.0,Uneducated,Single,$60K - $80K,Blue,36.0,6.0,4.0,3.0,15219.0,2281.0,12938.0,0.832,7625.0,78.0,0.95,0.15
713671158.0,Existing Customer,46.0,M,2.0,Uneducated,Single,$120K +,Blue,32.0,2.0,3.0,1.0,34516.0,2328.0,32188.0,0.855,15754.0,121.0,0.729,0.067
802449933.0,Existing Customer,29.0,M,1.0,Uneducated,Married,$40K - $60K,Blue,23.0,1.0,3.0,1.0,8147.0,1750.0,6397.0,0.751,14912.0,114.0,0.869,0.215
716723658.0,Existing Customer,37.0,F,2.0,Post-Graduate,Single,Less than $40K,Blue,28.0,1.0,3.0,1.0,3525.0,1519.0,2006.0,0.685,13625.0,110.0,1.0,0.431
710451708.0,Existing Customer,32.0,M,1.0,Graduate,Married,$40K - $60K,Blue,24.0,1.0,1.0,2.0,9711.0,972.0,8739.0,0.647,14926.0,115.0,0.742,0.10000000000000003
809540733.0,Existing Customer,52.0,M,2.0,High School,Married,$80K - $120K,Blue,47.0,1.0,1.0,1.0,11358.0,1425.0,9933.0,0.611,14327.0,92.0,0.673,0.125
716372358.0,Existing Customer,58.0,F,3.0,Graduate,Married,Less than $40K,Blue,47.0,1.0,2.0,1.0,6765.0,0.0,6765.0,0.739,14133.0,124.0,0.771,0.0
710162133.0,Attrited Customer,41.0,M,4.0,Graduate,Married,$80K - $120K,Blue,36.0,1.0,3.0,6.0,4725.0,1253.0,3472.0,1.008,9134.0,77.0,0.974,0.265
710878308.0,Attrited Customer,50.0,F,4.0,Graduate,Single,Less than $40K,Blue,37.0,1.0,2.0,3.0,3699.0,913.0,2786.0,0.866,7297.0,71.0,0.69,0.247
710262408.0,Existing Customer,29.0,M,1.0,Graduate,Married,$80K - $120K,Silver,36.0,1.0,2.0,1.0,34516.0,1666.0,32850.0,0.82,13971.0,116.0,0.812,0.04799999999999999
713975433.0,Existing Customer,32.0,F,0.0,High School,Divorced,Less than $40K,Blue,25.0,2.0,3.0,0.0,8851.0,1753.0,7098.0,0.627,14783.0,110.0,0.864,0.198
710405808.0,Existing Customer,48.0,M,2.0,Graduate,Divorced,Less than $40K,Blue,36.0,1.0,3.0,2.0,3442.0,1229.0,2213.0,0.81,14618.0,100.0,0.724,0.357
715542783.0,Existing Customer,33.0,F,2.0,Graduate,Married,Less than $40K,Blue,24.0,1.0,3.0,2.0,3731.0,0.0,3731.0,0.767,13234.0,92.0,0.84,0.0
788908308.0,Existing Customer,46.0,M,2.0,High School,Single,$40K - $60K,Blue,32.0,2.0,3.0,2.0,5972.0,0.0,5972.0,0.606,14227.0,116.0,0.706,0.0
712609533.0,Existing Customer,32.0,M,1.0,Uneducated,Single,$80K - $120K,Blue,15.0,2.0,2.0,1.0,3371.0,1530.0,1841.0,0.828,13432.0,118.0,0.815,0.454
710237283.0,Existing Customer,50.0,F,2.0,Graduate,Married,Less than $40K,Blue,38.0,2.0,1.0,1.0,9546.0,960.0,8586.0,0.71,14211.0,111.0,0.657,0.101
770766633.0,Existing Customer,28.0,F,1.0,Post-Graduate,Single,Less than $40K,Blue,14.0,2.0,3.0,3.0,3848.0,0.0,3848.0,0.841,14054.0,105.0,0.694,0.0
823837158.0,Existing Customer,44.0,M,3.0,Graduate,Single,$40K - $60K,Blue,40.0,1.0,3.0,1.0,9199.0,1230.0,7969.0,0.591,15367.0,123.0,0.685,0.134
712123008.0,Existing Customer,43.0,M,2.0,High School,Married,$60K - $80K,Blue,31.0,2.0,3.0,1.0,13381.0,1845.0,11536.0,0.883,14532.0,116.0,0.871,0.138
711727083.0,Existing Customer,50.0,F,1.0,Graduate,Single,$40K - $60K,Blue,36.0,2.0,1.0,3.0,2833.0,1622.0,1211.0,0.951,14341.0,101.0,0.712,0.573
770926158.0,Existing Customer,51.0,F,0.0,Doctorate,Single,Less than $40K,Blue,38.0,2.0,2.0,2.0,4132.0,2517.0,1615.0,0.786,13820.0,129.0,0.697,0.609
711360783.0,Existing Customer,39.0,F,0.0,College,Single,Less than $40K,Blue,36.0,1.0,2.0,2.0,4366.0,1870.0,2496.0,0.814,15451.0,127.0,0.764,0.428
